STATION,STATION_NAME,DATE,HPCP
COOP:200230,ANN ARBOR U OF MICH MI US,20091228 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100101 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100107 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100107 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100108 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100124 08:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100124 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100130 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100201 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100201 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100209 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100209 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100209 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100210 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100210 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100222 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100222 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100222 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100222 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100222 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100224 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100224 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100226 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100226 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100227 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100301 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100311 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100312 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100312 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100313 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100313 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100313 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100313 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100314 02:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20100314 03:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20100314 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100322 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100325 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100328 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100328 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100328 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100328 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100401 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100406 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100406 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100407 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100407 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100407 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100407 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100413 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100413 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100413 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100424 23:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20100425 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100425 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100425 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100425 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100425 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100426 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100426 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100501 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100501 06:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100501 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100502 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100502 06:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20100502 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100502 19:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100502 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100502 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100503 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100507 08:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100507 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100507 10:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100507 18:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100507 19:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100507 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 08:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 12:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100511 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100513 07:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100513 08:00,0.60
COOP:200230,ANN ARBOR U OF MICH MI US,20100515 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100517 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100517 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100518 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100518 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100521 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100521 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100521 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100521 19:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20100521 20:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100521 21:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20100521 22:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100531 18:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100531 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100601 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100602 09:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20100602 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100604 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100604 21:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100605 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100605 22:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20100605 23:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20100606 00:00,1.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100606 01:00,0.60
COOP:200230,ANN ARBOR U OF MICH MI US,20100606 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100606 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100608 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100609 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100614 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100616 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100618 21:00,0.70
COOP:200230,ANN ARBOR U OF MICH MI US,20100618 22:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100622 03:00,0.80
COOP:200230,ANN ARBOR U OF MICH MI US,20100622 04:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100623 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100623 21:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100623 22:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100623 23:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100627 14:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20100627 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100701 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100703 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100708 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100712 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100712 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100713 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100715 18:00,0.70
COOP:200230,ANN ARBOR U OF MICH MI US,20100718 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100719 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100720 00:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20100720 03:00,1.40
COOP:200230,ANN ARBOR U OF MICH MI US,20100720 04:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100722 18:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100723 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100723 13:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100723 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100723 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100723 18:00,1.40
COOP:200230,ANN ARBOR U OF MICH MI US,20100723 20:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100723 21:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100725 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100725 05:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100725 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100725 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100728 15:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20100801 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100811 13:00,1.70
COOP:200230,ANN ARBOR U OF MICH MI US,20100811 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100821 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100821 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100821 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100901 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20100902 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100906 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100911 15:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100916 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100916 03:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100916 06:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20100916 15:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20100921 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100922 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100922 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100922 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100928 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100928 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100928 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100928 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100928 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20100928 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101001 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20101002 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101002 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101005 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101013 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101013 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101013 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101020 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101020 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101026 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101026 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101101 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20101113 07:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20101201 00:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20101201 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20101210 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101212 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101212 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101212 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101212 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101212 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101212 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101212 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101222 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20101231 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110101 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20110101 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110101 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110101 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110106 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110111 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110111 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110111 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110115 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110118 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110124 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110129 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110201 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20110201 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110201 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110202 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110202 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110202 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110205 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110205 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110205 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110206 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110220 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110220 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110220 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110220 19:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110220 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110221 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110221 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110221 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110224 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110224 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110226 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110228 00:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110228 02:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110228 03:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110228 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110301 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 02:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110305 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110309 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110309 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110309 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110309 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110309 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110309 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110311 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110313 02:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20110313 03:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20110315 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110315 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110320 18:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110320 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110320 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110320 22:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110320 23:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110321 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110321 02:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110322 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110322 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110322 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110322 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110322 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110323 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110323 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110401 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20110402 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110403 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110404 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110406 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110406 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110406 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110406 15:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110406 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110406 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110406 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110408 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110408 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110408 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110408 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110408 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110411 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110411 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110413 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110416 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110416 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110418 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110418 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110419 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110420 00:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20110420 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110422 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110422 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110422 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110423 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110423 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110423 02:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20110423 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110425 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110425 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110425 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110425 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110427 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110427 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110427 11:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110427 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110428 01:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20110428 02:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20110428 03:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20110428 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110428 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110428 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110429 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110501 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20110512 01:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20110512 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110513 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110515 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110515 10:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110515 11:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110515 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110515 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110517 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110517 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110518 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110518 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110519 07:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110519 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110521 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110523 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110523 12:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110523 17:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20110523 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110525 08:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20110525 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110525 10:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20110525 13:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110525 14:00,0.70
COOP:200230,ANN ARBOR U OF MICH MI US,20110525 15:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20110525 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110525 17:00,0.60
COOP:200230,ANN ARBOR U OF MICH MI US,20110525 18:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110526 02:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20110526 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110526 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110526 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110526 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110528 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110528 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110528 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110529 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110601 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20110610 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110610 16:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20110615 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110620 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110620 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110622 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110622 17:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20110624 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110625 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110701 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20110711 12:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20110712 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110722 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110723 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20110727 16:00,0.10
